,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score
2361,1857,3k,drain,2,0.693147181,9.243773377,6.26,2.96,2.504,2,4,5,TRUE,TRUE,TRUE,7.125886689
2363,3757,3k,knight,2,0.693147181,9.243773377,6.264345,1.76,2.505738,0,1,5,TRUE,TRUE,TRUE,7.127624689
2164,1767,3k,dive,4,1.386294361,8.487546753,7.21,2.53,2.884,10,28,18,TRUE,TRUE,TRUE,7.127773377
2105,8432,3k,wound,5,1.609437912,8.244096157,7.52,2.73,3.008,6,9,24,TRUE,TRUE,TRUE,7.130048079
2165,7505,3k,thief,4,1.386294361,8.487546753,7.22,2.21,2.888,5,15,15,TRUE,TRUE,TRUE,7.131773377
2565,3524,3k,jaw,1,0,10,5.33,2.28,2.132,2,7,12,TRUE,TRUE,TRUE,7.132
2376,2780,3k,glow,2,0.693147181,9.243773377,6.28,1.87,2.512,0,12,17,TRUE,TRUE,TRUE,7.133886689
2269,4031,3k,loaf,3,1.098612289,8.80140916,6.84,2.06,2.736,0,6,7,TRUE,TRUE,TRUE,7.13670458
2063,2320,3k,flea,6,1.791759469,8.045182537,7.79,2.97,3.116,13,14,4,TRUE,TRUE,TRUE,7.138591269
2569,7697,3k,tool,1,0,10,5.37,2.03,2.148,10,14,18,TRUE,TRUE,TRUE,7.148
2378,8520,3k,yea,2,0.693147181,9.243773377,6.31763,3.58,2.527052,0,0,1,TRUE,TRUE,TRUE,7.148938688
2118,2463,3k,form,5,1.609437912,8.244096157,7.58,2.97,3.032,17,45,100,TRUE,TRUE,TRUE,7.154048079
1714,7315,lcnl,swish,27,3.295836866,6.40422748,9.89,5.84,3.956,19,3,2,TRUE,TRUE,TRUE,7.15811374
2031,7583,3k,thud,7,1.945910149,7.877003467,8.06,2.84,3.224,1,5,6,TRUE,TRUE,TRUE,7.162501734
1828,8456,3k,wren,18,2.890371758,6.846591697,9.354875,3.86,3.74195,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.165245849
2574,3205,3k,height,1,0,10,5.42,1.43,2.168,0,4,13,TRUE,TRUE,TRUE,7.168
2034,462,unl,blub,7,1.945910149,7.877003467,8.08,2.81,3.232,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.170501734
2205,4417,3k,mole,4,1.386294361,8.487546753,7.33,3.02,2.932,35,30,4,TRUE,TRUE,TRUE,7.175773377
2294,8190,3k,wed,3,1.098612289,8.80140916,6.95,1.93,2.78,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.18070458
2292,1204,3k,cloak,3,1.098612289,8.80140916,6.95,2.41,2.78,0,4,7,TRUE,TRUE,TRUE,7.18070458
2291,1130,lcnl,clank,3,1.098612289,8.80140916,6.95,2.74,2.78,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.18070458
2122,8401,3k,wont,5,1.609437912,8.244096157,7.65,4.3,3.06,0,1,1,TRUE,TRUE,TRUE,7.182048079
2121,8365,3k,wink,5,1.609437912,8.244096157,7.65,4.57,3.06,9,6,5,TRUE,TRUE,TRUE,7.182048079
2210,3805,3k,lad,4,1.386294361,8.487546753,7.35,2.18,2.94,25,19,14,TRUE,TRUE,TRUE,7.183773377
2593,3896,3k,leak,1,0,10,5.47,1.81,2.188,0,4,5,TRUE,TRUE,TRUE,7.188
1977,2410,3k,flute,9,2.197224577,7.60281832,8.47,2.22,3.388,10,10,7,TRUE,TRUE,TRUE,7.18940916
2382,7509,3k,thigh,2,0.693147181,9.243773377,6.42,1.61,2.568,0,1,0,TRUE,TRUE,TRUE,7.189886689
2393,7766,3k,trap,2,0.693147181,9.243773377,6.44,2.12,2.576,54,50,35,TRUE,TRUE,TRUE,7.197886689
2297,6896,3k,squeal,3,1.098612289,8.80140916,7,3.48,2.8,1,1,2,TRUE,TRUE,TRUE,7.20070458
2296,1928,3k,drown,3,1.098612289,8.80140916,7,2.52,2.8,7,8,5,TRUE,TRUE,TRUE,7.20070458
2396,1670,3k,deck,2,0.693147181,9.243773377,6.45,2.76,2.58,24,37,24,TRUE,TRUE,TRUE,7.201886689
1832,1127,3k,clang,19,2.944438979,6.78760412,9.53,3.74,3.812,12,5,4,TRUE,TRUE,TRUE,7.20580206
2055,4997,3k,pipe,7,1.945910149,7.877003467,8.17,2.23,3.268,42,37,21,TRUE,TRUE,TRUE,7.206501734
2400,2393,3k,flu,2,0.693147181,9.243773377,6.47,2.84,2.588,1,5,4,TRUE,TRUE,TRUE,7.209886689
2402,2925,3k,greet,2,0.693147181,9.243773377,6.47,2.84,2.588,1,7,6,TRUE,TRUE,TRUE,7.209886689
2409,2466,3k,fort,2,0.693147181,9.243773377,6.477485,3.09,2.590994,8,14,25,TRUE,TRUE,TRUE,7.212880689
2413,379,3k,blame,2,0.693147181,9.243773377,6.48,1.89,2.592,8,16,15,TRUE,TRUE,TRUE,7.213886689
2220,2874,3k,grain,4,1.386294361,8.487546753,7.44,2.41,2.976,12,28,31,TRUE,TRUE,TRUE,7.219773377
2146,7142,3k,strike,5,1.609437912,8.244096157,7.75,2.34,3.1,0,12,23,TRUE,TRUE,TRUE,7.222048079
2103,1449,3k,creep,6,1.791759469,8.045182537,8,2.38,3.2,11,11,9,TRUE,TRUE,TRUE,7.222591269
1969,3559,3k,jig,10,2.302585093,7.487869534,8.7,3.21,3.48,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.223934767
2605,4273,3k,math,1,0,10,5.56,1.46,2.224,16,12,9,TRUE,TRUE,TRUE,7.224
2311,2900,3k,grave,3,1.098612289,8.80140916,7.06,2.9,2.824,0,4,7,TRUE,TRUE,TRUE,7.22470458
2607,7207,3k,suck,1,0,10,5.58,2.39,2.232,5,4,4,TRUE,TRUE,TRUE,7.232
2430,6915,3k,squirt,2,0.693147181,9.243773377,6.53,2.67,2.612,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.233886689
2431,8207,3k,weight,2,0.693147181,9.243773377,6.53,2.34,2.612,5,33,54,TRUE,TRUE,TRUE,7.233886689
2157,3345,3k,hoot,5,1.609437912,8.244096157,7.78,5.06,3.112,53,0,0,TRUE,TRUE,TRUE,7.234048079
1672,2513,3k,freight,38,3.63758616,6.031377497,10.56,3.45,4.224,0,5,5,TRUE,TRUE,TRUE,7.239688749
2609,4224,3k,mane,1,0,10,5.6,2.14,2.24,2,3,6,TRUE,TRUE,TRUE,7.24
2313,5236,3k,priest,3,1.098612289,8.80140916,7.1,1.86,2.84,0,7,19,TRUE,TRUE,TRUE,7.24070458
2616,7110,3k,strap,1,0,10,5.61,2.68,2.244,0,1,7,TRUE,TRUE,TRUE,7.244
2319,3026,3k,guide,3,1.098612289,8.80140916,7.11,1.71,2.844,3,22,21,TRUE,TRUE,TRUE,7.24470458
2440,1603,3k,dam,2,0.693147181,9.243773377,6.58,1.54,2.632,3,16,13,TRUE,TRUE,TRUE,7.253886689
2441,2371,3k,flood,2,0.693147181,9.243773377,6.58,2.39,2.632,0,12,13,TRUE,TRUE,TRUE,7.253886689
2626,6917,unl,squish,1,0,10,5.65,2.62,2.26,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.26
2322,5073,lcnl,plop,3,1.098612289,8.80140916,7.15,4.18,2.86,15,4,1,TRUE,TRUE,TRUE,7.26070458
2329,1320,lcnl,coo,3,1.098612289,8.80140916,7.16,3.79,2.864,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.26470458
2082,5456,3k,ram,7,1.945910149,7.877003467,8.32,3.33,3.328,0,3,1,TRUE,TRUE,TRUE,7.266501734
2628,6356,3k,skirt,1,0,10,5.67,2.57,2.268,9,13,18,TRUE,TRUE,TRUE,7.268
2631,7702,unl,toots,1,0,10,5.67,4.65,2.268,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.268
2447,3632,3k,junk,2,0.693147181,9.243773377,6.62,1.99,2.648,25,32,19,TRUE,TRUE,TRUE,7.269886689
2633,5852,3k,scar,1,0,10,5.68,2.21,2.272,0,3,5,TRUE,TRUE,TRUE,7.272
2187,4883,3k,peck,5,1.609437912,8.244096157,7.894866,4.03,3.1579464,0,4,3,TRUE,TRUE,TRUE,7.279994479
1985,3620,3k,judge,10,2.302585093,7.487869534,8.85,2.66,3.54,11,26,32,TRUE,TRUE,TRUE,7.283934767
2258,1479,3k,croak,4,1.386294361,8.487546753,7.61,3.24,3.044,11,0,1,TRUE,TRUE,TRUE,7.287773377
2643,7820,3k,troll,1,0,10,5.72,2.19,2.288,50,29,5,TRUE,TRUE,TRUE,7.288
1930,2661,3k,gay,14,2.63905733,7.120776844,9.32,2.31,3.728,0,2,4,TRUE,TRUE,TRUE,7.288388422
1943,2626,3k,gang,13,2.564949357,7.201628967,9.22,3.28,3.688,12,10,16,TRUE,TRUE,TRUE,7.288814484
2453,7312,3k,swirl,2,0.693147181,9.243773377,6.67,2.54,2.668,1,1,1,TRUE,TRUE,TRUE,7.289886689
2644,3500,3k,jail,1,0,10,5.74,2.45,2.296,21,15,26,TRUE,TRUE,TRUE,7.296
2645,5321,3k,punch,1,0,10,5.75,2.31,2.3,22,8,8,TRUE,TRUE,TRUE,7.3
2342,8147,3k,wart,3,1.098612289,8.80140916,7.25,1.97,2.9,0,0,1,TRUE,TRUE,TRUE,7.30070458
2460,6213,3k,shove,2,0.693147181,9.243773377,6.7,3.23,2.68,0,3,4,TRUE,TRUE,TRUE,7.301886689
2141,5099,3k,plump,6,1.791759469,8.045182537,8.21,3.14,3.284,6,6,5,TRUE,TRUE,TRUE,7.306591269
2346,1183,3k,cliff,3,1.098612289,8.80140916,7.27676,1.51,2.910704,52,25,24,TRUE,TRUE,TRUE,7.31140858
2464,5494,3k,ray,2,0.693147181,9.243773377,6.733253,2.51,2.6933012,78,24,21,TRUE,TRUE,TRUE,7.315187889
2657,1075,3k,chore,1,0,10,5.79,1.51,2.316,0,0,0,TRUE,TRUE,TRUE,7.316
2658,3916,3k,leash,1,0,10,5.79,1.84,2.316,17,12,6,TRUE,TRUE,TRUE,7.316
2654,6,3k,ache,1,0,10,5.79,2.27,2.316,6,7,6,TRUE,TRUE,TRUE,7.316
2348,3041,3k,gulp,3,1.098612289,8.80140916,7.29,3.39,2.916,1,1,4,TRUE,TRUE,TRUE,7.31670458
2465,3157,3k,hawk,2,0.693147181,9.243773377,6.74391,1.75,2.697564,14,22,19,TRUE,TRUE,TRUE,7.319450689
2287,614,3k,brand,4,1.386294361,8.487546753,7.72,2.35,3.088,3,5,4,TRUE,TRUE,TRUE,7.331773377
2665,1399,3k,craft,1,0,10,5.83,2.23,2.332,0,0,2,TRUE,TRUE,TRUE,7.332
2669,8024,3k,vest,1,0,10,5.83,2.31,2.332,2,8,7,TRUE,TRUE,TRUE,7.332
2355,24,3k,aid,3,1.098612289,8.80140916,7.33,2.2,2.932,1,12,11,TRUE,TRUE,TRUE,7.33270458
2671,5949,3k,screen,1,0,10,5.84,2.46,2.336,4,25,38,TRUE,TRUE,TRUE,7.336
2470,5186,3k,pound,2,0.693147181,9.243773377,6.79,2.44,2.716,17,16,14,TRUE,TRUE,TRUE,7.337886689
2356,4705,3k,oak,3,1.098612289,8.80140916,7.35,1.79,2.94,16,31,31,TRUE,TRUE,TRUE,7.34070458
2358,5463,3k,ranch,3,1.098612289,8.80140916,7.35,2.62,2.94,31,27,27,TRUE,TRUE,TRUE,7.34070458
2679,6105,3k,shave,1,0,10,5.89,1.94,2.356,1,0,4,TRUE,TRUE,TRUE,7.356
2680,8559,3k,yolk,1,0,10,5.89,2.4,2.356,2,2,0,TRUE,TRUE,TRUE,7.356
2676,1446,3k,creek,1,0,10,5.89,2.23,2.356,14,31,42,TRUE,TRUE,TRUE,7.356
2678,1518,3k,crumb,1,0,10,5.89,2.26,2.356,2,3,3,TRUE,TRUE,TRUE,7.356
2471,7742,3k,trace,2,0.693147181,9.243773377,6.84,4.21,2.736,13,8,10,TRUE,TRUE,TRUE,7.357886689
2064,7389,3k,taps,9,2.197224577,7.60281832,8.9,3.51,3.56,6,1,1,TRUE,TRUE,TRUE,7.36140916
2088,5789,3k,sake,8,2.079441542,7.73132013,8.74,3.36,3.496,2,10,11,TRUE,TRUE,TRUE,7.361660065
2016,2438,3k,fond,11,2.397895273,7.383885708,9.21,2.42,3.684,9,7,12,TRUE,TRUE,TRUE,7.375942854
2684,4374,3k,mint,1,0,10,5.94,1.86,2.376,0,1,1,TRUE,TRUE,TRUE,7.376
2685,5689,3k,root,1,0,10,5.94,2.15,2.376,0,7,21,TRUE,TRUE,TRUE,7.376
2380,3451,unl,iced,3,1.098612289,8.80140916,7.44,2.62,2.976,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.37670458
2691,2288,3k,flake,1,0,10,5.95,2.76,2.38,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.38
2692,3269,3k,hint,1,0,10,5.95,1.57,2.38,10,6,6,TRUE,TRUE,TRUE,7.38
2381,2344,3k,flight,3,1.098612289,8.80140916,7.47,4.15,2.988,6,14,23,TRUE,TRUE,TRUE,7.38870458
2133,7734,3k,tow,7,1.945910149,7.877003467,8.63,3.53,3.452,1,5,2,TRUE,TRUE,TRUE,7.390501734
2493,6884,3k,squash,2,0.693147181,9.243773377,6.94,3.3,2.776,0,3,7,TRUE,TRUE,TRUE,7.397886689
2695,936,3k,cent,1,0,10,6,1.64,2.4,3,4,5,TRUE,TRUE,TRUE,7.4
2697,1347,3k,cord,1,0,10,6,2.13,2.4,2,6,10,TRUE,TRUE,TRUE,7.4
2502,4384,3k,mist,2,0.693147181,9.243773377,6.95,2.61,2.78,0,6,11,TRUE,TRUE,TRUE,7.401886688
2504,8045,3k,vine,2,0.693147181,9.243773377,6.95,3.36,2.78,3,1,7,TRUE,TRUE,TRUE,7.401886688
2503,4799,3k,pale,2,0.693147181,9.243773377,6.95,2.66,2.78,4,30,39,TRUE,TRUE,TRUE,7.401886688
2501,2094,3k,fade,2,0.693147181,9.243773377,6.95,2.67,2.78,1,2,2,TRUE,TRUE,TRUE,7.401886688
2392,2528,3k,fright,3,1.098612289,8.80140916,7.53,3.04,3.012,1,5,7,TRUE,TRUE,TRUE,7.41270458
2062,4220,3k,malt,10,2.302585093,7.487869534,9.18,3.59,3.672,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.415934767
2705,3769,3k,knot,1,0,10,6.05,1.96,2.42,3,11,11,TRUE,TRUE,TRUE,7.42
2703,386,3k,blank,1,0,10,6.05,1.79,2.42,0,7,10,TRUE,TRUE,TRUE,7.42
2704,1463,3k,crib,1,0,10,6.05,4.16,2.42,2,5,2,TRUE,TRUE,TRUE,7.42
2510,8285,3k,whip,2,0.693147181,9.243773377,7,2.69,2.8,6,18,16,TRUE,TRUE,TRUE,7.421886689
2509,4614,3k,niece,2,0.693147181,9.243773377,7,2.4,2.8,0,0,2,TRUE,TRUE,TRUE,7.421886689
2508,1749,3k,dip,2,0.693147181,9.243773377,7,2.81,2.8,8,3,5,TRUE,TRUE,TRUE,7.421886689
2516,8441,3k,wrap,2,0.693147181,9.243773377,7,2.72,2.8,5,8,10,TRUE,TRUE,TRUE,7.421886689
2707,4977,3k,pill,1,0,10,6.06,2.29,2.424,22,6,4,TRUE,TRUE,TRUE,7.424
2281,5057,lcnl,pleased,5,1.609437912,8.244096157,8.26,3.18,3.304,24,58,60,TRUE,TRUE,TRUE,7.426048079
2069,3264,3k,hind,10,2.302585093,7.487869534,9.21,3.47,3.684,1,8,15,TRUE,TRUE,TRUE,7.427934767
2408,3147,3k,haul,3,1.098612289,8.80140916,7.58,2.5,3.032,2,5,6,TRUE,TRUE,TRUE,7.43270458
2334,7008,3k,steep,4,1.386294361,8.487546753,8,2.38,3.2,13,18,23,TRUE,TRUE,TRUE,7.443773377
2714,1914,lcnl,drool,1,0,10,6.11,3.62,2.444,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.444
2720,5620,3k,rip,1,0,10,6.11,3.41,2.444,14,11,10,TRUE,TRUE,TRUE,7.444
2713,1062,3k,choke,1,0,10,6.11,2.23,2.444,1,4,3,TRUE,TRUE,TRUE,7.444
2721,7322,3k,swoop,1,0,10,6.11,2.02,2.444,0,2,3,TRUE,TRUE,TRUE,7.444
2712,413,lcnl,blessed,1,0,10,6.11,2.69,2.444,0,2,4,TRUE,TRUE,TRUE,7.444
2533,393,3k,blast,2,0.693147181,9.243773377,7.06,3.02,2.824,2,11,13,TRUE,TRUE,TRUE,7.445886689
2731,557,3k,boss,1,0,10,6.16,2.36,2.464,125,38,23,TRUE,TRUE,TRUE,7.464
2538,991,3k,cheap,2,0.693147181,9.243773377,7.11,2.08,2.844,1,5,7,TRUE,TRUE,TRUE,7.465886688
2539,5621,3k,ripe,2,0.693147181,9.243773377,7.11,2.87,2.844,6,5,10,TRUE,TRUE,TRUE,7.465886688
2231,4658,3k,nor,6,1.791759469,8.045182537,8.608885,2.16,3.443554,21,26,53,TRUE,TRUE,TRUE,7.466145269
2435,1610,3k,damp,3,1.098612289,8.80140916,7.67,2.11,3.068,11,21,25,TRUE,TRUE,TRUE,7.46870458
2295,7674,3k,toll,5,1.609437912,8.244096157,8.37,2.43,3.348,0,0,1,TRUE,TRUE,TRUE,7.470048079
2439,1106,3k,chute,3,1.098612289,8.80140916,7.68,2.43,3.072,1,4,4,TRUE,TRUE,TRUE,7.47270458
2197,4239,3k,mare,7,1.945910149,7.877003467,8.84,3.88,3.536,0,7,9,TRUE,TRUE,TRUE,7.474501734
2552,3990,3k,limb,2,0.693147181,9.243773377,7.16,2.39,2.864,6,8,8,TRUE,TRUE,TRUE,7.485886689
2551,2823,3k,golf,2,0.693147181,9.243773377,7.16,2.61,2.864,21,21,11,TRUE,TRUE,TRUE,7.485886689
2550,543,3k,booth,2,0.693147181,9.243773377,7.16,1.61,2.864,4,12,9,TRUE,TRUE,TRUE,7.485886689
2553,3994,3k,limp,2,0.693147181,9.243773377,7.16,2.14,2.864,5,7,9,TRUE,TRUE,TRUE,7.485886689
2353,5176,3k,post,4,1.386294361,8.487546753,8.11,3,3.244,17,28,38,TRUE,TRUE,TRUE,7.487773377
2740,286,3k,belch,1,0,10,6.22,2.26,2.488,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.488
2554,72,lcnl,ark,2,0.693147181,9.243773377,7.17,3.33,2.868,0,1,3,TRUE,TRUE,TRUE,7.489886689
2555,2363,3k,flock,2,0.693147181,9.243773377,7.18,2.9,2.872,13,16,18,TRUE,TRUE,TRUE,7.493886689
2448,284,3k,beige,3,1.098612289,8.80140916,7.74,2.28,3.096,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.49670458
1872,4996,3k,pip,26,3.258096538,6.445402344,10.687,5.73,4.2748,11,7,4,TRUE,TRUE,TRUE,7.497501172
2743,2291,3k,flame,1,0,10,6.25,2.38,2.5,14,10,13,TRUE,TRUE,TRUE,7.5
2450,5759,3k,rust,3,1.098612289,8.80140916,7.75,2.9,3.1,5,1,2,TRUE,TRUE,TRUE,7.50070458
2308,3944,3k,lend,5,1.609437912,8.244096157,8.45,2.33,3.38,28,10,5,TRUE,TRUE,TRUE,7.502048079
2250,5972,3k,scrub,6,1.791759469,8.045182537,8.7,5.69,3.48,1,3,3,TRUE,TRUE,TRUE,7.502591269
2744,8138,3k,warmth,1,0,10,6.26,2.33,2.504,0,13,18,TRUE,TRUE,TRUE,7.504
2452,8350,3k,wilt,3,1.098612289,8.80140916,7.76,2.49,3.104,0,3,1,TRUE,TRUE,TRUE,7.50470458
2365,7035,3k,stiff,4,1.386294361,8.487546753,8.16,2.34,3.264,21,18,24,TRUE,TRUE,TRUE,7.507773376
2563,7390,3k,tar,2,0.693147181,9.243773377,7.22,2.62,2.888,7,3,4,TRUE,TRUE,TRUE,7.509886689
2266,6002,3k,search,6,1.791759469,8.045182537,8.72,3.34,3.488,0,13,42,TRUE,TRUE,TRUE,7.510591269
2454,3175,3k,heap,3,1.098612289,8.80140916,7.79,3.17,3.116,3,8,10,TRUE,TRUE,TRUE,7.51670458
2128,4329,3k,mew,9,2.197224577,7.60281832,9.29,3.97,3.716,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.51740916
2748,547,3k,bop,1,0,10,6.31,2.77,2.524,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.524
2568,6434,3k,slim,2,0.693147181,9.243773377,7.26,2.42,2.904,7,4,10,TRUE,TRUE,TRUE,7.525886689
2749,109,lcnl,ax,1,0,10,6.31763,1.73,2.527052,11,11,14,TRUE,TRUE,TRUE,7.527052
2755,6930,3k,stage,1,0,10,6.32,2.06,2.528,48,37,32,TRUE,TRUE,TRUE,7.528
2379,11,lcnl,ad,4,1.386294361,8.487546753,8.22,3.04,3.288,10,8,8,TRUE,TRUE,TRUE,7.531773377
2760,6952,3k,stamp,1,0,10,6.33,2.22,2.532,18,27,7,TRUE,TRUE,TRUE,7.532
2764,5107,3k,plus,1,0,10,6.370915,1.67,2.548366,3,2,3,TRUE,TRUE,TRUE,7.548366
2575,6905,lcnl,squid,2,0.693147181,9.243773377,7.32,3.46,2.928,0,8,3,TRUE,TRUE,TRUE,7.549886689
2581,2908,3k,grease,2,0.693147181,9.243773377,7.33,2.09,2.932,0,5,10,TRUE,TRUE,TRUE,7.553886689
2584,6286,3k,sill,2,0.693147181,9.243773377,7.33,2.57,2.932,3,5,4,TRUE,TRUE,TRUE,7.553886689
2468,5442,3k,rail,3,1.098612289,8.80140916,7.89,2.99,3.156,6,8,9,TRUE,TRUE,TRUE,7.55670458
2239,1352,3k,cork,7,1.945910149,7.877003467,9.05,3.24,3.62,0,4,4,TRUE,TRUE,TRUE,7.558501734
2597,1708,lcnl,dew,2,0.693147181,9.243773377,7.37,2.59,2.948,0,7,6,TRUE,TRUE,TRUE,7.569886689
2596,1120,3k,clam,2,0.693147181,9.243773377,7.37,2.22,2.948,0,7,9,TRUE,TRUE,TRUE,7.569886689
2765,1266,3k,coast,1,0,10,6.43,1.91,2.572,13,19,24,TRUE,TRUE,TRUE,7.572
2246,4313,3k,mend,7,1.945910149,7.877003467,9.11,3.62,3.644,10,5,5,TRUE,TRUE,TRUE,7.582501734
2769,7931,3k,twist,1,0,10,6.46,1.96,2.584,3,4,6,TRUE,TRUE,TRUE,7.584
2399,8313,3k,whom,4,1.386294361,8.487546753,8.353117,2.77,3.3412468,6,20,33,TRUE,TRUE,TRUE,7.585020177
2601,2306,lcnl,flash,2,0.693147181,9.243773377,7.42,2.46,2.968,42,41,32,TRUE,TRUE,TRUE,7.589886689
2771,5840,lcnl,scales,1,0,10,6.477485,1.94,2.590994,10,4,5,TRUE,TRUE,TRUE,7.590994
2412,6466,lcnl,sloth,4,1.386294361,8.487546753,8.37,3.86,3.348,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.591773377
2411,2953,3k,grind,4,1.386294361,8.487546753,8.37,2.95,3.348,4,3,3,TRUE,TRUE,TRUE,7.591773377
2774,6638,lcnl,soil,1,0,10,6.48,2.5,2.592,14,59,99,TRUE,TRUE,TRUE,7.592
2421,1380,3k,court,4,1.386294361,8.487546753,8.39,2.62,3.356,3,24,32,TRUE,TRUE,TRUE,7.599773377
2775,2770,3k,globe,1,0,10,6.5,2.6,2.6,21,22,19,TRUE,TRUE,TRUE,7.6
2485,3861,3k,latch,3,1.098612289,8.80140916,8,3.28,3.2,8,4,4,TRUE,TRUE,TRUE,7.60070458
2483,1849,lcnl,doze,3,1.098612289,8.80140916,8,1.91,3.2,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.60070458
2481,1627,3k,darn,3,1.098612289,8.80140916,8,3.94,3.2,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.60070458
2603,5480,3k,rare,2,0.693147181,9.243773377,7.45,2.42,2.98,3,7,9,TRUE,TRUE,TRUE,7.601886689
2606,1568,3k,curse,2,0.693147181,9.243773377,7.47,2.67,2.988,0,0,3,TRUE,TRUE,TRUE,7.609886689
2424,716,3k,brook,4,1.386294361,8.487546753,8.42,3.69,3.368,24,15,8,TRUE,TRUE,TRUE,7.611773377
2784,6619,3k,soak,1,0,10,6.53,2.74,2.612,1,3,4,TRUE,TRUE,TRUE,7.612
2432,1798,3k,dome,4,1.386294361,8.487546753,8.44,2.99,3.376,0,0,5,TRUE,TRUE,TRUE,7.619773377
2794,3723,3k,kit,1,0,10,6.55,2.76,2.62,65,17,7,TRUE,TRUE,TRUE,7.62
1869,1277,3k,cock,33,3.496507561,6.185294868,11.32,3.45,4.528,0,1,1,TRUE,TRUE,TRUE,7.620647434
2497,4349,3k,mild,3,1.098612289,8.80140916,8.05,2.56,3.22,1,4,5,TRUE,TRUE,TRUE,7.62070458
2494,1970,3k,dull,3,1.098612289,8.80140916,8.05,2.46,3.22,30,17,19,TRUE,TRUE,TRUE,7.62070458
2795,279,3k,beet,1,0,10,6.56,2.06,2.624,0,0,1,TRUE,TRUE,TRUE,7.624
2505,8408,3k,wool,3,1.098612289,8.80140916,8.06,3.02,3.224,30,23,29,TRUE,TRUE,TRUE,7.62470458
2798,1983,3k,dunk,1,0,10,6.58,4.07,2.632,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.632
2623,6185,3k,shock,2,0.693147181,9.243773377,7.53,2.32,3.012,0,10,15,TRUE,TRUE,TRUE,7.633886689
2800,646,3k,breast,1,0,10,6.6,2.54,2.64,5,3,3,TRUE,TRUE,TRUE,7.64
2507,1435,3k,creak,3,1.098612289,8.80140916,8.1,3.57,3.24,0,3,3,TRUE,TRUE,TRUE,7.64070458
2442,5643,3k,roast,4,1.386294361,8.487546753,8.5,3.62,3.4,1,4,7,TRUE,TRUE,TRUE,7.643773377
2802,3992,3k,lime,1,0,10,6.61,2.99,2.644,1,0,0,TRUE,TRUE,TRUE,7.644
2801,120,3k,babe,1,0,10,6.61,3.11,2.644,6,16,11,TRUE,TRUE,TRUE,7.644
2530,1281,3k,code,3,1.098612289,8.80140916,8.11,2.79,3.244,4,7,5,TRUE,TRUE,TRUE,7.64470458
2804,8204,3k,weigh,1,0,10,6.62,2.85,2.648,6,13,14,TRUE,TRUE,TRUE,7.648
2217,4753,3k,ought,9,2.197224577,7.60281832,9.62,2.63,3.848,14,34,41,TRUE,TRUE,TRUE,7.64940916
2634,7117,3k,stray,2,0.693147181,9.243773377,7.58,2.27,3.032,0,9,5,TRUE,TRUE,TRUE,7.653886689
2635,7370,3k,tame,2,0.693147181,9.243773377,7.58,2.06,3.032,4,5,5,TRUE,TRUE,TRUE,7.653886689
2449,5892,lcnl,scold,4,1.386294361,8.487546753,8.53,3.27,3.412,0,2,3,TRUE,TRUE,TRUE,7.655773377
2807,457,3k,blouse,1,0,10,6.65,2.58,2.66,0,3,3,TRUE,TRUE,TRUE,7.66
2808,5665,3k,role,1,0,10,6.65,2.58,2.66,1,0,2,TRUE,TRUE,TRUE,7.66
2639,6967,3k,stare,2,0.693147181,9.243773377,7.61,3.03,3.044,2,11,13,TRUE,TRUE,TRUE,7.665886689
2813,1572,unl,curved,1,0,10,6.67,1.61,2.668,0,7,15,TRUE,TRUE,TRUE,7.668
2814,5977,lcnl,scrunch,1,0,10,6.67,2.87,2.668,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.668
2535,5866,3k,scene,3,1.098612289,8.80140916,8.17,3.84,3.268,0,6,20,TRUE,TRUE,TRUE,7.66870458
2815,1713,3k,dial,1,0,10,6.68,3.16,2.672,1,3,5,TRUE,TRUE,TRUE,7.672
2276,4453,lcnl,morn,8,2.079441542,7.73132013,9.53,3.1,3.812,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,7.677660065
