word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale
describe,1,0,10
described,1,0,10
deserve,1,0,10
deserved,1,0,10
deserves,1,0,10
deserving,1,0,10
design,1,0,10
desist,1,0,10
desks,1,0,10
despair,1,0,10
despaired,1,0,10
desperate,1,0,10
despite,1,0,10
destination,1,0,10
destined,1,0,10
detail,1,0,10
detest,1,0,10
develop,1,0,10
develops,1,0,10
devil's,1,0,10
deviled,1,0,10
devilish,1,0,10
devoured,1,0,10
devouring,1,0,10
dewdrops,1,0,10
dexterous,1,0,10
diabetes,1,0,10
diabolical,1,0,10
dial,1,0,10
dials,1,0,10
dick,1,0,10
dickens,1,0,10
dickery,1,0,10
dicky,1,0,10
dictionary,1,0,10
differently,1,0,10
diggers,1,0,10
diggin,1,0,10
dignified,1,0,10
diller,1,0,10
dilly,1,0,10
dim,1,0,10
dims,1,0,10
dine,1,0,10
dines,1,0,10
dinkety,1,0,10
direct,1,0,10
directed,1,0,10
directions,1,0,10
dis,1,0,10
disabilities,1,0,10
disap,1,0,10
discontented,1,0,10
discov,1,0,10
discoverer,1,0,10
discuss,1,0,10
discussed,1,0,10
disguised,1,0,10
disgust,1,0,10
disgusting,1,0,10
dishy,1,0,10
disks,1,0,10
dislike,1,0,10
disobeyed,1,0,10
display,1,0,10
displeasing,1,0,10
distant,1,0,10
distressed,1,0,10
distribute,1,0,10
disturbed,1,0,10
dither,1,0,10
dived,1,0,10
diver's,1,0,10
divided,1,0,10
dividing,1,0,10
diving,1,0,10
division,1,0,10
divvy,1,0,10
dizziness,1,0,10
dob,1,0,10
dodging,1,0,10
doffed,1,0,10
doggie,1,0,10
doggies,1,0,10
doggy,1,0,10
dokey,1,0,10
dollars,1,0,10
dollhouse,1,0,10
dolly's,1,0,10
dolphins,1,0,10
domestic,1,0,10
domo,1,0,10
don'ts,1,0,10
donner,1,0,10
doody,1,0,10
dooooo,1,0,10
doorman,1,0,10
doorstep,1,0,10
doorstop,1,0,10
doorways,1,0,10
dorling,1,0,10
dorsal,1,0,10
dose,1,0,10
dost,1,0,10
dotty,1,0,10
doubtful,1,0,10
doughnot,1,0,10
dover,1,0,10
downpour,1,0,10
downward,1,0,10
downwards,1,0,10
dozer,1,0,10
draggy,1,0,10
drakes,1,0,10
drama,1,0,10
drats,1,0,10
drawer,1,0,10
drawings,1,0,10
draws,1,0,10
dread,1,0,10
dreaded,1,0,10
dreadfully,1,0,10
dreamily,1,0,10
dreamt,1,0,10
dreamy,1,0,10
drenched,1,0,10
drenching,1,0,10
dressmaker,1,0,10
dries,1,0,10
driftwood,1,0,10
drills,1,0,10
drinkin,1,0,10
drinks,1,0,10
dripping,1,0,10
drippings,1,0,10
driveway,1,0,10
drivin,1,0,10
drool,1,0,10
droop,1,0,10
droppings,1,0,10
drowsiness,1,0,10
drugstore,1,0,10
drybreak,1,0,10
drying,1,0,10
dub,1,0,10
duddled,1,0,10
due,1,0,10
duet,1,0,10
duller,1,0,10
dummy,1,0,10
dumping,1,0,10
dumps,1,0,10
dunce,1,0,10
dunes,1,0,10
dungeon,1,0,10
dunk,1,0,10
durn,1,0,10
durst,1,0,10
dusk,1,0,10
dustbath,1,0,10
duster,1,0,10
duties,1,0,10
dw,1,0,10
dwells,1,0,10
dwelt,1,0,10
dying,1,0,10
e.c,1,0,10
e'en,1,0,10
eagerly,1,0,10
eagles,1,0,10
eamily,1,0,10
eared,1,0,10
earmuffs,1,0,10
earnest,1,0,10
earphones,1,0,10
earthly,1,0,10
easiest,1,0,10
easing,1,0,10
eaters,1,0,10
echoing,1,0,10
echolocation,1,0,10
eclair,1,0,10
éclair,1,0,10
edges,1,0,10
edwin,1,0,10
eeee,1,0,10
eeeek,1,0,10
eeeooo,1,0,10
eerily,1,0,10
eeyore's,1,0,10
eggshell,1,0,10
eggshells,1,0,10
eiderdown,1,0,10
eiffelberg,1,0,10
elbow's,1,0,10
elderly,1,0,10
electrician's,1,0,10
elementary,1,0,10
elephantin,1,0,10
elevated,1,0,10
elk,1,0,10
ell,1,0,10
elliott,1,0,10
elongated,1,0,10
else's,1,0,10
elspeth,1,0,10
embraced,1,0,10
embraces,1,0,10
embroidered,1,0,10
emerald,1,0,10
emerge,1,0,10
emptied,1,0,10
encountered,1,0,10
encouraged,1,0,10
enemies,1,0,10
energetic,1,0,10
engineer's,1,0,10
engineering,1,0,10
england,1,0,10
enjoying,1,0,10
enrolled,1,0,10
enters,1,0,10
entertain,1,0,10
enthusiastically,1,0,10
entrance,1,0,10
entranced,1,0,10
envious,1,0,10
environmental,1,0,10
enzo,1,0,10
epilogue,1,0,10
equals,1,0,10
erased,1,0,10
erasers,1,0,10
erases,1,0,10
ere,1,0,10
ered,1,0,10
errands,1,0,10
escaping,1,0,10
espied,1,0,10
etticoat,1,0,10
europe,1,0,10
european,1,0,10
evenings,1,0,10
everly,1,0,10
evermore,1,0,10
examine,1,0,10
examined,1,0,10
exchange,1,0,10
exchanged,1,0,10
exclamations,1,0,10
exercising,1,0,10
exert,1,0,10
exhibit,1,0,10
exist,1,0,10
expensive,1,0,10
experienced,1,0,10
expertly,1,0,10
explains,1,0,10
explanation,1,0,10
exploration,1,0,10
explored,1,0,10
explorers,1,0,10
exploring,1,0,10
explosion,1,0,10
exposing,1,0,10
exposition,1,0,10
expressed,1,0,10
expression,1,0,10
eyeballs,1,0,10
eyebrow,1,0,10
eyelash,1,0,10
eyelid,1,0,10
eyelids,1,0,10
f.b.i,1,0,10
f.o.p,1,0,10
factory's,1,0,10
facts,1,0,10
faded,1,0,10
fades,1,0,10
fails,1,0,10
fainted,1,0,10
fairfax,1,0,10
fairies,1,0,10
fairys,1,0,10
fallin,1,0,10
fame,1,0,10
fancies,1,0,10
farmer's,1,0,10
farmhands,1,0,10
farmhouses,1,0,10
farmland,1,0,10
farthings,1,0,10
fascinating,1,0,10
fashioned,1,0,10
fate,1,0,10
fateful,1,0,10
fathers,1,0,10
fatter,1,0,10
favorites,1,0,10
favors,1,0,10
favourable,1,0,10
feasts,1,0,10
february's,1,0,10
fee,1,0,10
feff,1,0,10
feffer,1,0,10
ferns,1,0,10
ferociously,1,0,10
festival,1,0,10
fetlock,1,0,10
feverishly,1,0,10
fewer,1,0,10
fhe,1,0,10
fi,1,0,10
fictional,1,0,10
fictions,1,0,10
fiddlebrain,1,0,10
fiddler's,1,0,10
fiddles,1,0,10
fiddlesticks,1,0,10
fife,1,0,10
fiffer,1,0,10
fifteenth,1,0,10
figgering,1,0,10
figureheads,1,0,10
file,1,0,10
fills,1,0,10
filthy,1,0,10
fin,1,0,10
final,1,0,10
finale,1,0,10
finder,1,0,10
finders,1,0,10
finisher,1,0,10
finishes,1,0,10
finishing,1,0,10
fink,1,0,10
fins,1,0,10
firefighters,1,0,10
fireworks,1,0,10
firmly,1,0,10
fishbowl,1,0,10
fished,1,0,10
fisher,1,0,10
fist,1,0,10
fists,1,0,10
fitness,1,0,10
fitted,1,0,10
flags,1,0,10
flake,1,0,10
flakes,1,0,10
flame,1,0,10
flaming,1,0,10
flannel,1,0,10
flashes,1,0,10
flashlights,1,0,10
flatbed,1,0,10
flax,1,0,10
fleck,1,0,10
fleeting,1,0,10
flickered,1,0,10
flied,1,0,10
fliers,1,0,10
flights,1,0,10
floatin,1,0,10
floods,1,0,10
floorwalker,1,0,10
flora's,1,0,10
florence,1,0,10
florida,1,0,10
flounced,1,0,10
flow,1,0,10
flowed,1,0,10
flowerpot,1,0,10
flowerpots,1,0,10
flowing,1,0,10
flump,1,0,10
flurries,1,0,10
flushed,1,0,10
flustered,1,0,10
fluttered,1,0,10
flyer,1,0,10
folded,1,0,10
folds,1,0,10
foofamaloo,1,0,10
foog,1,0,10
fools,1,0,10
footman,1,0,10
footmen,1,0,10
footsy,1,0,10
forage,1,0,10
forgave,1,0,10
forgets,1,0,10
forio,1,0,10
forks,1,0,10
forming,1,0,10
forthwith,1,0,10
fortnight,1,0,10
forwarding,1,0,10
fory,1,0,10
foul,1,0,10
foundation,1,0,10
fountains,1,0,10
fox's,1,0,10
fragile,1,0,10
framed,1,0,10
frankfurters,1,0,10
franks,1,0,10
frantic,1,0,10
frantically,1,0,10
frat,1,0,10
freddy,1,0,10
freezes,1,0,10
frenchy,1,0,10
freshener,1,0,10
freshly,1,0,10
fretting,1,0,10
friday's,1,0,10
fridge,1,0,10
friend's,1,0,10
friendship,1,0,10
fries,1,0,10
frightful,1,0,10
frightfully,1,0,10
frill,1,0,10
frisking,1,0,10
fritzie,1,0,10
frolic,1,0,10
fruiterer's,1,0,10
fruity,1,0,10
frump,1,0,10
fryer,1,0,10
frying,1,0,10
fuddled,1,0,10
fuity,1,0,10
fujiko,1,0,10
fum,1,0,10
funeral,1,0,10
funky,1,0,10
funnel,1,0,10
furiously,1,0,10
furrows,1,0,10
furu,1,0,10
fury,1,0,10
fussing,1,0,10
futon,1,0,10
fuzzbrain,1,0,10
ga,1,0,10
gaga,1,0,10
gagged,1,0,10
gale,1,0,10
gall,1,0,10
gallant,1,0,10
galley,1,0,10
gallon,1,0,10
galloped,1,0,10
galloping,1,0,10
galore,1,0,10
gamberally,1,0,10
garages,1,0,10
gardener's,1,0,10
gardeners,1,0,10
gardening,1,0,10
garment,1,0,10
garnets,1,0,10
gash,1,0,10
gaskets,1,0,10
gasp,1,0,10
gateways,1,0,10
gatherer,1,0,10
gatlin,1,0,10
gavel,1,0,10
geeling,1,0,10
gellar,1,0,10
generally,1,0,10
generals,1,0,10
generations,1,0,10
generator,1,0,10
generous,1,0,10
gentlemanly,1,0,10
gentleness,1,0,10
genus,1,0,10
gerald's,1,0,10
ghair,1,0,10
ghblighrrfzze,1,0,10
ghostly,1,0,10
ghosts,1,0,10
giblets,1,0,10
gibson,1,0,10
giggling,1,0,10
giles,1,0,10
gills,1,0,10
ginger,1,0,10
ginxif,1,0,10
giraffes,1,0,10
givers,1,0,10
givin,1,0,10
gizzard,1,0,10
glacee,1,0,10
glamorous,1,0,10
glances,1,0,10
glare,1,0,10
glared,1,0,10
glaring,1,0,10
glazed,1,0,10
gleaming,1,0,10
glides,1,0,10
glistenin,1,0,10
glistens,1,0,10
glittered,1,0,10
glo'ster,1,0,10
globe,1,0,10
globs,1,0,10
gloppy,1,0,10
glories,1,0,10
glory,1,0,10
glossy,1,0,10
glowed,1,0,10
glowin,1,0,10
glows,1,0,10
gluer,1,0,10
glumping,1,0,10
glumps,1,0,10
glunk,1,0,10
glurpy,1,0,10
gnarls,1,0,10
gnashin,1,0,10
gnat,1,0,10
gnawed,1,0,10
gnomes,1,0,10
gnu,1,0,10
goal,1,0,10
goalie,1,0,10
goatin,1,0,10
gobblers,1,0,10
goblin,1,0,10
gobs,1,0,10
godieeeeeee,1,0,10
goest,1,0,10
goggly,1,0,10
goin,1,0,10
goldbugdozer,1,0,10
goldfinch,1,0,10
golfers,1,0,10
goods,1,0,10
goodway,1,0,10
goody,1,0,10
goofy,1,0,10
googoo,1,0,10
goosefeathers,1,0,10
gorgonzola,1,0,10
gorillas,1,0,10
gossip,1,0,10
gourmet,1,0,10
gowns,1,0,10
gozaimasu,1,0,10
graceful,1,0,10
graces,1,0,10
graciously,1,0,10
gradual,1,0,10
gradually,1,0,10
graduate,1,0,10
graduated,1,0,10
graffiti,1,0,10
grammy,1,0,10
gran's,1,0,10
grandchildren,1,0,10
grandchildren's,1,0,10
grandmas,1,0,10
grandmother's,1,0,10
grandpa's,1,0,10
grandparents,1,0,10
grant,1,0,10
granted,1,0,10
grapefruit,1,0,10
grapplin,1,0,10
grasp,1,0,10
grasses,1,0,10
grasshoppers,1,0,10
gratified,1,0,10
greaser,1,0,10
greed,1,0,10
greener,1,0,10
greenhouse,1,0,10
greenie,1,0,10
greens,1,0,10
greenwood,1,0,10
greets,1,0,10
greyish,1,0,10
griddle,1,0,10
grieves,1,0,10
griffith,1,0,10
grimace,1,0,10
grins,1,0,10
gripes,1,0,10
gripped,1,0,10
gripping,1,0,10
grisly,1,0,10
gristly,1,0,10
grits,1,0,10
gritted,1,0,10
grizzly,1,0,10
groany,1,0,10
grocer's,1,0,10
groomers,1,0,10
groups,1,0,10
growin,1,0,10
growls,1,0,10
grrrrr,1,0,10
grrrrrrrrr,1,0,10
gruel,1,0,10
grumble,1,0,10
grumbly,1,0,10
grump,1,0,10
grumph,1,0,10
grunts,1,0,10
grush,1,0,10
gruvvulous,1,0,10
guaranteed,1,0,10
guard's,1,0,10
guardians,1,0,10
guards,1,0,10
guck,1,0,10
gucky,1,0,10
guff,1,0,10
gugelhopfen,1,0,10
guidebook,1,0,10
guineas,1,0,10
guitarist,1,0,10
gulls,1,0,10
gully,1,0,10
gulps,1,0,10
gummed,1,0,10
gunpowder,1,0,10
guru,1,0,10
gusty,1,0,10
gutter,1,0,10
gutters,1,0,10
guy's,1,0,10
h'm,1,0,10
haaa,1,0,10
hacker,1,0,10
hacking,1,0,10
hacks,1,0,10
hah,1,0,10
hai,1,0,10
haiku,1,0,10
hailing,1,0,10
hairdresser,1,0,10
hairpins,1,0,10
hairyness,1,0,10
hakken,1,0,10
halfpence,1,0,10
halfpenny,1,0,10
hallow,1,0,10
halls,1,0,10
hallway,1,0,10
hallways,1,0,10
halo,1,0,10
hamburgers,1,0,10
hamlin,1,0,10
hammering,1,0,10
hammers,1,0,10
hammock,1,0,10
hams,1,0,10
handfuls,1,0,10
handkerchiefs,1,0,10
handle,1,0,10
handlebars,1,0,10
handles,1,0,10
handling,1,0,10
handsomer,1,0,10
handstand,1,0,10
handwriting,1,0,10
hanged,1,0,10
hanger,1,0,10
hangnail,1,0,10
hankie,1,0,10
hanky,1,0,10
hansen's,1,0,10
happenstance,1,0,10
hardosaur,1,0,10
hare's,1,0,10
harmful,1,0,10
harms,1,0,10
harness,1,0,10
harnessed,1,0,10
harnesses,1,0,10
harp,1,0,10
harps,1,0,10
harry's,1,0,10
harvest,1,0,10
harvested,1,0,10
harvester,1,0,10
hash,1,0,10
hastening,1,0,10
hastings,1,0,10
hatberry,1,0,10
hatched,1,0,10
hatchling,1,0,10
hateful,1,0,10
hatter's,1,0,10
hauled,1,0,10
hauling,1,0,10
haunting,1,0,10
hav,1,0,10
havalah's,1,0,10
haven,1,0,10
haves,1,0,10
hawthorn,1,0,10
hayberry,1,0,10
haystack,1,0,10
hazy,1,0,10
hea,1,0,10
headfirst,1,0,10
heading,1,0,10
headlands,1,0,10
heal,1,0,10
healing,1,0,10
health,1,0,10
heaved,1,0,10
heavier,1,0,10
heavily,1,0,10
heck,1,0,10
heck's,1,0,10
hedgie's,1,0,10
heed,1,0,10
heeeeelllllppppp,1,0,10
heel,1,0,10
heffalump,1,0,10
height,1,0,10
heights,1,0,10
heighty,1,0,10
heir,1,0,10
heisted,1,0,10
helen's,1,0,10
helicopter,1,0,10
helpers,1,0,10
helping's,1,0,10
helpings,1,0,10
helter,1,0,10
hem,1,0,10
hemp,1,0,10
henry's,1,0,10
herb,1,0,10
herbalists,1,0,10
herds,1,0,10
heritage,1,0,10
heroes,1,0,10
herrings,1,0,10
hers,1,0,10
hershey,1,0,10
hesitation,1,0,10
het,1,0,10
hethreetreebee,1,0,10
hickery,1,0,10
hickety,1,0,10
hidin,1,0,10
higgledy,1,0,10
highchair,1,0,10
highness,1,0,10
hiked,1,0,10
hilled,1,0,10
hillocks,1,0,10
hillsides,1,0,10
hint,1,0,10
hippo's,1,0,10
hippoloader,1,0,10
hiram,1,0,10
hire,1,0,10
hired,1,0,10
hiroko's,1,0,10
hisself,1,0,10
history,1,0,10
hitched,1,0,10
hither,1,0,10
hits,1,0,10
hive,1,0,10
hobbies,1,0,10
hogging,1,0,10
holed,1,0,10
holey,1,0,10
holidays,1,0,10
hollers,1,0,10
homeland,1,0,10
homely,1,0,10
homesick,1,0,10
honestly,1,0,10
honeymoon,1,0,10
honeysuckle,1,0,10
honked,1,0,10
honorary,1,0,10
hoof,1,0,10
hooked,1,0,10
hooks,1,0,10
hooooooome,1,0,10
hoos,1,0,10
hooted,1,0,10
hooting,1,0,10
hooves,1,0,10
hopeful,1,0,10
hopping,1,0,10
horace,1,0,10
horiz,1,0,10
horizon,1,0,10
horned,1,0,10
horror,1,0,10
horse's,1,0,10
horseless,1,0,10
horseshoe,1,0,10
hosier's,1,0,10
hospitals,1,0,10
housefly,1,0,10
houseguests,1,0,10
housekeeper,1,0,10
housetop,1,0,10
hovercraft,1,0,10
hovered,1,0,10
how's,1,0,10
how've,1,0,10
howlin,1,0,10
hree,1,0,10
hubba,1,0,10
hubcaps,1,0,10
hudson,1,0,10
huff,1,0,10
hugging,1,0,10
hulky,1,0,10
hullabaloo,1,0,10
human,1,0,10
hummed,1,0,10
humorous,1,0,10
humpback,1,0,10
humps,1,0,10
hums,1,0,10
hunched,1,0,10
hurrah,1,0,10
hurricane,1,0,10
hurries,1,0,10
hurtles,1,0,10
husky,1,0,10
huzza,1,0,10
hydrant,1,0,10
icabod,1,0,10
iceberg,1,0,10
icicle,1,0,10
id,1,0,10
ideal,1,0,10
ifs,1,0,10
igh,1,0,10
ignoring,1,0,10
iguanas,1,0,10
ii,1,0,10
iiing,1,0,10
iku,1,0,10
illnesses,1,0,10
illustrator,1,0,10
imaginary,1,0,10
imagination,1,0,10
imagining,1,0,10
implies,1,0,10
implored,1,0,10
importantly,1,0,10
impos,1,0,10
impossibles,1,0,10
impossibly,1,0,10
impractical,1,0,10
impress,1,0,10
impression,1,0,10
imprisonment,1,0,10
impromptu,1,0,10
improved,1,0,10
improvising,1,0,10
impulse,1,0,10
inchworm,1,0,10
incident,1,0,10
incredibly,1,0,10
indescribable,1,0,10
indicate,1,0,10
infant,1,0,10
inform,1,0,10
information,1,0,10
informed,1,0,10
ingenious,1,0,10
inhabit,1,0,10
insects,1,0,10
inseparable,1,0,10
insides,1,0,10
insis,1,0,10
inspire,1,0,10
instamatic,1,0,10
instantly,1,0,10
instructions,1,0,10
insulted,1,0,10
integrate,1,0,10
intended,1,0,10
interpretive,1,0,10
interrupt,1,0,10
intimate,1,0,10
intricate,1,0,10
introductions,1,0,10
invading,1,0,10
invention,1,0,10
investigate,1,0,10
invitations,1,0,10
invites,1,0,10
inviting,1,0,10
iooking,1,0,10
irish,1,0,10
ironed,1,0,10
isle,1,0,10
isn,1,0,10
itty,1,0,10
ive,1,0,10
ivory,1,0,10
ix,1,0,10
jabbed,1,0,10
jackals,1,0,10
jacked,1,0,10
jackrabbit,1,0,10
jacky,1,0,10
jags,1,0,10
jail,1,0,10
jalapeno,1,0,10
jam's,1,0,10
jamaica,1,0,10
jamble,1,0,10
jammies,1,0,10
jamming,1,0,10
january,1,0,10
japansneeze,1,0,10
jardin,1,0,10
jaundiced,1,0,10
jaunty,1,0,10
jaw,1,0,10
jays,1,0,10
jazzbery,1,0,10
jazzed,1,0,10
jeans,1,0,10
jed,1,0,10
jell,1,0,10
jellyballs,1,0,10
jellyfish,1,0,10
jen,1,0,10
jerk,1,0,10
jerked,1,0,10
jertain,1,0,10
jeté,1,0,10
jewel,1,0,10
jeweled,1,0,10
jewelry,1,0,10
jews,1,0,10
jibboo,1,0,10
jimminy,1,0,10
jingly,1,0,10
jogged,1,0,10
johanna,1,0,10
john's,1,0,10
joining,1,0,10
joins,1,0,10
joked,1,0,10
jonathan,1,0,10
jordan's,1,0,10
journeys,1,0,10
jovial,1,0,10
joyner,1,0,10
joyous,1,0,10
judge's,1,0,10
judges,1,0,10
judy's,1,0,10
juggling,1,0,10
jugs,1,0,10
julius,1,0,10
jumble,1,0,10
jumpity,1,0,10
jumpy,1,0,10
junction,1,0,10
jungle's,1,0,10
jungles,1,0,10
jurassic,1,0,10
jut,1,0,10
kackleman,1,0,10
kaleidoscope,1,0,10
karen's,1,0,10
katroo,1,0,10
katy's,1,0,10
keller,1,0,10
kelly,1,0,10
kerack,1,0,10
kerchoo,1,0,10
kerosene,1,0,10
kerplop,1,0,10
kertyschoo,1,0,10
keys,1,0,10
kickin,1,0,10
kicking,1,0,10
kickity,1,0,10
kicks,1,0,10
kidnap,1,0,10
kidnapping,1,0,10
kie,1,0,10
killing,1,0,10
kimono,1,0,10
kimonos,1,0,10
kindersley,1,0,10
kingly,1,0,10
kings,1,0,10
kipperville,1,0,10
kirk,1,0,10
kit,1,0,10
klang,1,0,10
kleek,1,0,10
kleenex,1,0,10
knack,1,0,10
knead,1,0,10
kneaded,1,0,10
kneading,1,0,10
kneecap,1,0,10
knelt,1,0,10
knobby,1,0,10
knobs,1,0,10
knocking,1,0,10
knot,1,0,10
knots,1,0,10
knotted,1,0,10
knowed,1,0,10
koala,1,0,10
koff,1,0,10
kookaburra,1,0,10
kopperville,1,0,10
kraks,1,0,10
krause,1,0,10
kulich,1,0,10
kyloe,1,0,10
l's,1,0,10
l've,1,0,10
labeled,1,0,10
laces,1,0,10
lack,1,0,10
ladders,1,0,10
laden,1,0,10
lag,1,0,10
lagoon,1,0,10
lags,1,0,10
lame,1,0,10
lamed,1,0,10
lamppost,1,0,10
landscape,1,0,10
lanterns,1,0,10
larry,1,0,10
lashes,1,0,10
lasses,1,0,10
lasted,1,0,10
lastly,1,0,10
latched,1,0,10
lately,1,0,10
latex,1,0,10
latina,1,0,10
laughs,1,0,10
launched,1,0,10
lawyer,1,0,10
laying,1,0,10
lays,1,0,10
lea,1,0,10
leaders,1,0,10
leadin,1,0,10
leak,1,0,10
leaking,1,0,10
leaky,1,0,10
leant,1,0,10
leaps,1,0,10
learns,1,0,10
leash,1,0,10
leasing,1,0,10
leaved,1,0,10
lectric,1,0,10
ledge,1,0,10
leftover,1,0,10
legacy,1,0,10
legged,1,0,10
lemlich,1,0,10
lemonade,1,0,10
lending,1,0,10
lengthening,1,0,10
lent,1,0,10
leo's,1,0,10
leopards,1,0,10
leprechaun,1,0,10
ler's,1,0,10
lessmore's,1,0,10
letting,1,0,10
lettuces,1,0,10
lever,1,0,10
levers,1,0,10
lewd,1,0,10
liberty,1,0,10
librarian's,1,0,10
libyan,1,0,10
licorice,1,0,10
lied,1,0,10
life's,1,0,10
lifebelt,1,0,10
lifeboat,1,0,10
lifestyles,1,0,10
lifts,1,0,10
light's,1,0,10
liking,1,0,10
limas,1,0,10
limber,1,0,10
limbered,1,0,10
lime,1,0,10
limited,1,0,10
limo,1,0,10
limousines,1,0,10
lin,1,0,10
liner,1,0,10
linnet,1,0,10
liquid,1,0,10
lists,1,0,10
lite,1,0,10
litle,1,0,10
littler,1,0,10
liver,1,0,10
lizzie,1,0,10
lmno,1,0,10
lmnop,1,0,10
loading,1,0,10
loan,1,0,10
lobsters,1,0,10
loco,1,0,10
lola,1,0,10
lollypops,1,0,10
lone,1,0,10
longingly,1,0,10
lookin,1,0,10
looped,1,0,10
loopy,1,0,10
loosely,1,0,10
lopp,1,0,10
lopsided,1,0,10
loris's,1,0,10
loser,1,0,10
losing,1,0,10
loss,1,0,10
lotus,1,0,10
louis,1,0,10
louisburg,1,0,10
lounging,1,0,10
loveable,1,0,10
lowed,1,0,10
lowered,1,0,10
lowering,1,0,10
lowry,1,0,10
loxodonta,1,0,10
lt,1,0,10
lt's,1,0,10
lubricating,1,0,10
lucifer,1,0,10
lukey,1,0,10
lullabies,1,0,10
lumberjacks,1,0,10
lunchroom,1,0,10
lunchtime,1,0,10
lungs,1,0,10
lurches,1,0,10
lurks,1,0,10
luscious,1,0,10
lyin,1,0,10
ma'am,1,0,10
machinery,1,0,10
madam,1,0,10
madison,1,0,10
magazines,1,0,10
magenta,1,0,10
magnifique,1,0,10
mailboxes,1,0,10
mailing,1,0,10
mailman,1,0,10
maintain,1,0,10
maison,1,0,10
maisy's,1,0,10
majestic,1,0,10
major,1,0,10
majority,1,0,10
maker,1,0,10
maker's,1,0,10
malted,1,0,10
mam,1,0,10
mammal,1,0,10
mammie's,1,0,10
manager,1,0,10
manager's,1,0,10
mane,1,0,10
mango,1,0,10
manicure,1,0,10
mansion,1,0,10
marabou,1,0,10
marf,1,0,10
margery,1,0,10
margo,1,0,10
maria,1,0,10
maria's,1,0,10
marigold,1,0,10
marines,1,0,10
mario,1,0,10
marker,1,0,10
markers,1,0,10
marriage,1,0,10
marshes,1,0,10
marshmallows,1,0,10
marshy,1,0,10
martin's,1,0,10
martinis,1,0,10
mascot,1,0,10
masks,1,0,10
massaged,1,0,10
mate,1,0,10
matey,1,0,10
math,1,0,10
mathematical,1,0,10
mats,1,0,10
matters,1,0,10
mauled,1,0,10
mayor's,1,0,10
mayors,1,0,10
mcgaffry,1,0,10
mcgee,1,0,10
mcghee,1,0,10
mcgillicuddv,1,0,10
mcguinn,1,0,10
mckay,1,0,10
mealtime,1,0,10
meantime,1,0,10
mechanic,1,0,10
medallion,1,0,10
medals,1,0,10
meddling,1,0,10
media,1,0,10
meek,1,0,10
meg,1,0,10
megachiroptera,1,0,10
melancholy,1,0,10
melon,1,0,10
melts,1,0,10
melvin's,1,0,10
memento,1,0,10
mending,1,0,10
mental,1,0,10
meowed,1,0,10
merchant,1,0,10
merci,1,0,10
merrill's,1,0,10
merryband,1,0,10
messenger,1,0,10
messes,1,0,10
meters,1,0,10
methods,1,0,10
meticulous,1,0,10
mexico,1,0,10
miami,1,0,10
michigan,1,0,10
mickle,1,0,10
microphones,1,0,10
midair,1,0,10
midget,1,0,10
midnights,1,0,10
midway,1,0,10
midwestern,1,0,10
miff,1,0,10
mikado,1,0,10
military,1,0,10
milky,1,0,10
millionth,1,0,10
milo,1,0,10
mingled,1,0,10
miniature,1,0,10
minnesota,1,0,10
mint,1,0,10
mir,1,0,10
miracle,1,0,10
miraculous,1,0,10
misbehave,1,0,10
misbehaving,1,0,10
mischievous,1,0,10
mismatched,1,0,10
mississippi,1,0,10
mistaken,1,0,10
mistakes,1,0,10
mitchell,1,0,10
mite,1,0,10
mitten,1,0,10
mittened,1,0,10
mitz,1,0,10
mny,1,0,10
moaned,1,0,10
moans,1,0,10
moat,1,0,10
mocha,1,0,10
moist,1,0,10
moisture,1,0,10
mojave,1,0,10
mold,1,0,10
moldy,1,0,10
molly,1,0,10
molt,1,0,10
mom's,1,0,10
moments,1,0,10
mommy's,1,0,10
mona,1,0,10
monday's,1,0,10
monitoring,1,0,10
monjour,1,0,10
monkey's,1,0,10
monoplane,1,0,10
monopoly,1,0,10
monorail,1,0,10
monsters,1,0,10
monstrosities,1,0,10
monstrosity,1,0,10
montgomery,1,0,10
moof,1,0,10
moonberry,1,0,10
moonflowers,1,0,10
moons,1,0,10
moooooooo,1,0,10
moor,1,0,10
mop,1,0,10
mordecai,1,0,10
more's,1,0,10
morgan,1,0,10
morning's,1,0,10
morsel,1,0,10
mossy,1,0,10
moths,1,0,10
motorbikes,1,0,10
motors,1,0,10
moues,1,0,10
mound,1,0,10
mounds,1,0,10
mount,1,0,10
mountainside,1,0,10
mourn,1,0,10
mouseling,1,0,10
mouseling's,1,0,10
mousie,1,0,10
movable,1,0,10
movement,1,0,10
movin,1,0,10
mowed,1,0,10
mown,1,0,10
moyo,1,0,10
mr.president,1,0,10
mrrroww,1,0,10
muck,1,0,10
muddled,1,0,10
mudglumps,1,0,10
muenster,1,0,10
muffered,1,0,10
muffinhead,1,0,10
muffins,1,0,10
muffled,1,0,10
mugs,1,0,10
multi,1,0,10
multiplied,1,0,10
mumble,1,0,10
mumbling,1,0,10
mummy,1,0,10
munched,1,0,10
murnood,1,0,10
mused,1,0,10
museums,1,0,10
mushrooms,1,0,10
mushy,1,0,10
musicale,1,0,10
muskidun,1,0,10
musty,1,0,10
mutt,1,0,10
muttering,1,0,10
mutters,1,0,10
mutton,1,0,10
muzzles,1,0,10
mwah,1,0,10
na,1,0,10
nag,1,0,10
nah,1,0,10
nailing,1,0,10
name's,1,0,10
namely,1,0,10
nan,1,0,10
nanny's,1,0,10
naps,1,0,10
