,word,source,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3
6471,ann,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,204.0,77.0,45.0
6477,pam,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,294.0,22.0,8.0
6478,canned,unl,#N/A,#N/A,#N/A,7.56,2.38,3.024,2.0,3.0,8.0
6487,dan,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,544.0,134.0,45.0
6489,da,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,0.0,3.0,2.0
6491,flats,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
6496,mac,unl,10.0,2.3025850930000002,7.487869534,#N/A,#N/A,#N/A,12.0,10.0,9.0
6500,sal,unl,19.0,2.9444389789999996,6.78760412,#N/A,#N/A,#N/A,60.0,10.0,3.0
6501,cal,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,7.0,5.0
6502,ands,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6503,shalt,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,0.0
6504,branched,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6505,ragged,unl,#N/A,#N/A,#N/A,8.5,2.13,3.4,0.0,2.0,7.0
6506,cass,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,36.0,9.0,0.0
6508,clanged,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6510,matt,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,75.0,50.0,20.0
6511,mapped,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6512,mann,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6516,fanned,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
6520,mae,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,0.0,0.0,5.0
6524,ah,unl,18.0,2.890371758,6.846591697000001,#N/A,#N/A,#N/A,33.0,43.0,34.0
6527,hah,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6528,bah,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6534,wain,unl,#N/A,#N/A,#N/A,13.92,3.43,5.568,#N/A,#N/A,#N/A
6537,gail,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.0,10.0,2.0
6539,rained,unl,19.0,2.9444389789999996,6.78760412,#N/A,#N/A,#N/A,28.0,16.0,12.0
6540,plaice,unl,#N/A,#N/A,#N/A,14.0,4.24,5.6,#N/A,#N/A,#N/A
6541,craig,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,28.0,9.0,3.0
6544,trailed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,3.0,5.0
6545,jailed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6546,pained,unl,1.0,0.0,10.0,8.89,3.16,3.556,0.0,0.0,1.0
6549,plains,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,4.0,17.0,24.0
6551,maine,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0,7.0,9.0
6557,claimed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,2.0,5.0
6561,nailed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,5.0,5.0
6562,mailed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,3.0,2.0
6563,chained,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0,1.0,2.0
6565,spain,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,0.0,6.0,14.0
6573,plait,unl,#N/A,#N/A,#N/A,13.0,1.41,5.2,#N/A,#N/A,#N/A
6577,traipse,unl,#N/A,#N/A,#N/A,12.43,2.9,4.9719999999999995,#N/A,#N/A,#N/A
6579,strained,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,3.0,6.0
6580,fait,unl,#N/A,#N/A,#N/A,16.0,2.29,6.4,#N/A,#N/A,#N/A
6585,braised,unl,#N/A,#N/A,#N/A,13.83,4.42,5.532,#N/A,#N/A,#N/A
6589,tailed,unl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6590,hai,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,1.0,3.0
6594,fairs,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.0,1.0,1.0
6596,aired,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6598,cairn,unl,#N/A,#N/A,#N/A,15.27,4.96,6.108,#N/A,#N/A,#N/A
6599,paired,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6603,bairn,unl,#N/A,#N/A,#N/A,12.0,2.0,4.8,#N/A,#N/A,#N/A
6604,faire,unl,#N/A,#N/A,#N/A,10.62,3.07,4.247999999999999,#N/A,#N/A,#N/A
6605,haired,unl,4.0,1.386294361,8.487546753,9.93,3.97,3.972,#N/A,#N/A,#N/A
6606,claire,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6609,blair,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0,0.0,5.0
6612,mao,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6614,tao,unl,10.0,2.3025850930000002,7.487869534,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6618,clark,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,5.0,7.0,11.0
6619,swart,unl,#N/A,#N/A,#N/A,15.0,3.96,6.0,#N/A,#N/A,#N/A
6627,marx,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6628,charles,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,47.0,44.0,61.0
6629,gnarled,unl,#N/A,#N/A,#N/A,11.0,2.33,4.4,0.0,0.0,1.0
6630,charmed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6631,tarts,unl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6632,parked,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,15.0,21.0,10.0
6636,arched,unl,#N/A,#N/A,#N/A,9.89,4.57,3.9560000000000004,0.0,0.0,1.0
6639,warms,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,1.0,2.0
6641,barnes,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,2.0,1.0
6642,kart,unl,#N/A,#N/A,#N/A,7.76,2.56,3.104,#N/A,#N/A,#N/A
6646,warmed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,2.0,8.0,14.0
6647,carl,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,29.0,36.0,13.0
6650,farmed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,0.0,2.0
6651,armed,unl,#N/A,#N/A,#N/A,8.72,3.61,3.4880000000000004,0.0,1.0,3.0
6652,charged,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,6.0,5.0,11.0
6653,barbed,unl,1.0,0.0,10.0,10.0,3.5,4.0,0.0,0.0,0.0
6655,sparked,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6657,carte,unl,#N/A,#N/A,#N/A,11.93,3.22,4.772,#N/A,#N/A,#N/A
6659,lars,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,4.0
6666,karl,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,9.0,7.0
6668,chard,unl,#N/A,#N/A,#N/A,14.0,3.42,5.6,#N/A,#N/A,#N/A
6670,harmed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,0.0,2.0
6674,clare,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,1.0,3.0
6675,bared,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,2.0
6676,glared,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,6.0,10.0
6677,squared,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
6683,paul,unl,22.0,3.091042453,6.627659085,#N/A,#N/A,#N/A,60.0,96.0,109.0
6684,mauled,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6688,hauled,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,3.0,5.0
6690,faux,unl,#N/A,#N/A,#N/A,13.25,3.67,5.3,#N/A,#N/A,#N/A
6693,claus,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,0.0,3.0,2.0
6695,claude,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,56.0,20.0,8.0
6697,saul,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.0,2.0,0.0
6699,baud,unl,#N/A,#N/A,#N/A,13.78,3.93,5.512,#N/A,#N/A,#N/A
6700,tau,unl,#N/A,#N/A,#N/A,15.83,3.76,6.332,#N/A,#N/A,#N/A
6701,gaul,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6702,strauss,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
6706,gauss,unl,#N/A,#N/A,#N/A,13.27,4.41,5.308,#N/A,#N/A,#N/A
6707,frau,unl,#N/A,#N/A,#N/A,15.58,3.42,6.232,#N/A,#N/A,#N/A
6713,fraught,unl,#N/A,#N/A,#N/A,12.22,3.02,4.888,#N/A,#N/A,#N/A
6720,craw,unl,#N/A,#N/A,#N/A,12.62,2.72,5.048,#N/A,#N/A,#N/A
6723,flawed,unl,#N/A,#N/A,#N/A,9.74,2.79,3.896,#N/A,#N/A,#N/A
6724,shaw,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.0,4.0,1.0
6727,clawed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,2.0
6729,awed,unl,1.0,0.0,10.0,10.41,3.14,4.164,0.0,0.0,0.0
6731,slaw,unl,#N/A,#N/A,#N/A,8.28,3.29,3.312,#N/A,#N/A,#N/A
6733,dawned,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,2.0
6735,saws,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,3.0
6739,taw,unl,#N/A,#N/A,#N/A,14.75,3.4,5.9,#N/A,#N/A,#N/A
6746,squawked,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6747,trawl,unl,#N/A,#N/A,#N/A,13.64,3.75,5.456,#N/A,#N/A,#N/A
6749,sawed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.0,1.0,3.0
6750,braw,unl,#N/A,#N/A,#N/A,12.12,4.29,4.848,#N/A,#N/A,#N/A
6751,sprayed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,2.0
6754,dray,unl,#N/A,#N/A,#N/A,14.6,4.1,5.84,#N/A,#N/A,#N/A
6762,ay,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,1.0,2.0
6763,kay,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,49.0,7.0,2.0
6764,hayes,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,5.0,0.0,0.0
6768,strayed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,2.0,1.0
6776,swayed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,1.0,2.0
6779,wayne,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,6.0,5.0,6.0
6782,snaked,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6785,waved,unl,17.0,2.833213344,6.908951778,#N/A,#N/A,#N/A,70.0,62.0,42.0
6786,braves,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,6.0,5.0
6787,flamed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
6789,yale,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6790,james,unl,12.0,2.48490665,7.288955913,#N/A,#N/A,#N/A,95.0,75.0,57.0
6791,ames,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,0.0
6792,waged,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6794,shaped,unl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,10.0,16.0,20.0
6800,jake,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,44.0,22.0,9.0
6802,raced,unl,17.0,2.833213344,6.908951778,#N/A,#N/A,#N/A,40.0,39.0,35.0
6804,chased,unl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,25.0,21.0,16.0
6807,jane,unl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,125.0,82.0,69.0
6808,thames,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,0.0,0.0
6809,paced,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,1.0,2.0,2.0
6812,staked,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
6814,braced,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,4.0
6816,famed,unl,#N/A,#N/A,#N/A,9.89,1.91,3.9560000000000004,0.0,0.0,0.0
6817,waked,unl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,0.0,2.0,2.0
6819,tate,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,2.0
6820,dave,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,63.0,39.0,18.0
6822,placed,unl,8.0,2.079441542,7.73132013,#N/A,#N/A,#N/A,18.0,38.0,47.0
6823,named,unl,32.0,3.465735903,6.218866883,#N/A,#N/A,#N/A,98.0,137.0,126.0
6824,faced,unl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,2.0,9.0,21.0
6825,caged,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6827,braved,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6829,taped,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,5.0,3.0
6831,blake,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,12.0,3.0
6832,framed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,1.0,1.0
6835,glazed,unl,1.0,0.0,10.0,7.19,2.23,2.8760000000000003,0.0,1.0,1.0
6836,whales,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,56.0,20.0,11.0
6837,abe,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,8.0,11.0,8.0
6838,haves,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6840,tamed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,0.0,1.0
6842,bates,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,2.0,3.0
6847,mage,unl,#N/A,#N/A,#N/A,10.47,4.33,4.188000000000001,#N/A,#N/A,#N/A
6849,raked,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,16.0,4.0,1.0
6850,caked,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6851,lamed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6852,slade,unl,#N/A,#N/A,#N/A,10.289145999999999,3.8,4.115658399999999,#N/A,#N/A,#N/A
6855,aged,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
6856,laced,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,0.0
6857,shane,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,7.0,3.0,2.0
6860,thane,unl,#N/A,#N/A,#N/A,12.5,3.54,5.0,#N/A,#N/A,#N/A
6863,caped,unl,#N/A,#N/A,#N/A,8.24,3.15,3.2960000000000003,#N/A,#N/A,#N/A
6864,nate,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,64.0,16.0,1.0
6865,raged,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,1.0,2.0
6866,staged,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6867,nave,unl,#N/A,#N/A,#N/A,12.54,4.22,5.016,#N/A,#N/A,#N/A
6868,kate,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,145.0,107.0,74.0
6869,sate,unl,#N/A,#N/A,#N/A,12.0,3.36,4.8,#N/A,#N/A,#N/A
6870,spaced,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,0.0,1.0
6871,pressed,unl,8.0,2.079441542,7.73132013,#N/A,#N/A,#N/A,8.0,22.0,32.0
6872,seth,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,27.0,4.0,6.0
6874,fe,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6880,dregs,unl,#N/A,#N/A,#N/A,13.479134,4.87,5.3916536,#N/A,#N/A,#N/A
6881,she'll,unl,13.0,2.5649493569999997,7.201628967,#N/A,#N/A,#N/A,23.0,36.0,22.0
6888,fenced,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
6889,pep,unl,#N/A,#N/A,#N/A,8.75,2.79,3.5,1.0,3.0,1.0
6890,meg,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,59.0,8.0,20.0
6891,penned,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,1.0
6898,fred,unl,7.0,1.9459101490000001,7.877003467000001,#N/A,#N/A,#N/A,165.0,43.0,26.0
6903,brett,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.0,5.0,4.0
6905,em,unl,13.0,2.5649493569999997,7.201628967,#N/A,#N/A,#N/A,0.0,1.0,0.0
6906,we'll,unl,57.0,4.043051268,5.58901328,#N/A,#N/A,#N/A,237.0,239.0,183.0
6910,legged,unl,1.0,0.0,10.0,6.89,2.25,2.756,#N/A,#N/A,#N/A
6912,het,unl,1.0,0.0,10.0,12.0,3.32,4.8,#N/A,#N/A,#N/A
6913,gwen,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,33.0,14.0
6915,et,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,2.0
6916,femme,unl,#N/A,#N/A,#N/A,13.71,3.04,5.484,#N/A,#N/A,#N/A
6917,bess,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,20.0,1.0,5.0
6918,ed,unl,19.0,2.9444389789999996,6.78760412,#N/A,#N/A,#N/A,149.0,43.0,15.0
6921,tex,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,2.0,3.0
6923,sleds,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0,2.0,5.0
6924,specs,unl,1.0,0.0,10.0,12.94,4.3,5.176,#N/A,#N/A,#N/A
6927,pell,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6929,wells,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,12.0,11.0,6.0
6930,pledged,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6932,le,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6934,sketched,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
6935,sensed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,3.0,6.0
6937,he'll,unl,66.0,4.189654742,5.429068245,#N/A,#N/A,#N/A,57.0,59.0,53.0
6938,we've,unl,33.0,3.496507561,6.185294868,#N/A,#N/A,#N/A,39.0,75.0,77.0
6939,glenn,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,4.0
6941,greg,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,45.0,20.0,9.0
6947,jed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,73.0,26.0,5.0
6957,stressed,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6958,jeff,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,224.0,107.0,60.0
6959,ne,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6960,penn,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,0.0,0.0
6961,fest,unl,#N/A,#N/A,#N/A,9.88,2.75,3.9520000000000004,#N/A,#N/A,#N/A
6962,felled,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
6964,el,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,0.0
6965,reds,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,2.0,2.0
6968,delft,unl,#N/A,#N/A,#N/A,14.0,5.87,5.6,#N/A,#N/A,#N/A
6969,tem,unl,#N/A,#N/A,#N/A,11.0,4.08,4.4,#N/A,#N/A,#N/A
6970,spelt,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6972,sec,unl,#N/A,#N/A,#N/A,9.61,3.68,3.844,#N/A,#N/A,#N/A
6973,nell,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,34.0,3.0,4.0
6976,pent,unl,#N/A,#N/A,#N/A,12.0,2.78,4.8,#N/A,#N/A,#N/A
6981,webbed,unl,#N/A,#N/A,#N/A,8.61,2.97,3.444,0.0,1.0,0.0
6984,ned,unl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,22.0,19.0,13.0
6985,stepped,unl,18.0,2.890371758,6.846591697000001,#N/A,#N/A,#N/A,66.0,89.0,75.0
6989,edged,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,2.0,4.0
6990,beth,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,130.0,52.0,30.0
6995,en,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
7005,pests,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,1.0,1.0
7007,yelped,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7009,ye,unl,13.0,2.5649493569999997,7.201628967,#N/A,#N/A,#N/A,1.0,8.0,16.0
7012,mel,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,6.0,3.0
7013,ret,unl,#N/A,#N/A,#N/A,13.7,4.69,5.4799999999999995,#N/A,#N/A,#N/A
7015,kent,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,1.0,0.0,1.0
7016,steppes,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
7017,rex,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,71.0,9.0,3.0
7021,jeb,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,5.0,1.0
7022,plebs,unl,#N/A,#N/A,#N/A,15.57,2.88,6.228,#N/A,#N/A,#N/A
7024,ex,unl,#N/A,#N/A,#N/A,8.74,3.9,3.496,#N/A,#N/A,#N/A
7025,sledge,unl,#N/A,#N/A,#N/A,10.06,3.42,4.024,1.0,0.0,0.0
7027,yep,unl,5.0,1.609437912,8.244096157000001,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7032,jess,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,3.0,3.0,4.0
7033,whelk,unl,#N/A,#N/A,#N/A,12.86,4.34,5.144,#N/A,#N/A,#N/A
7037,wedged,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,0.0,0.0,1.0
7039,blench,unl,#N/A,#N/A,#N/A,14.5,0.71,5.8,#N/A,#N/A,#N/A
7040,e,unl,21.0,3.044522438,6.678412627,#N/A,#N/A,#N/A,10.0,10.0,5.0
7041,les,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,1.0,0.0
7043,spelled,unl,6.0,1.791759469,8.045182537,#N/A,#N/A,#N/A,0.0,7.0,8.0
7044,ted,unl,2.0,0.693147181,9.243773377,#N/A,#N/A,#N/A,184.0,48.0,17.0
7046,de,unl,21.0,3.044522438,6.678412627,#N/A,#N/A,#N/A,0.0,0.0,2.0
7047,steppe,unl,#N/A,#N/A,#N/A,12.33,2.64,4.932,0.0,0.0,0.0
7054,shelled,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
7056,trent,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,2.0,3.0,1.0
7059,pease,unl,7.0,1.9459101490000001,7.877003467000001,11.83,3.87,4.732,#N/A,#N/A,#N/A
7062,teamed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7064,beamed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,4.0,3.0
7066,creamed,unl,#N/A,#N/A,#N/A,10.4,3.44,4.16,#N/A,#N/A,#N/A
7067,spreads,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,2.0,1.0,4.0
7070,tweaked,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7072,tweak,unl,#N/A,#N/A,#N/A,11.06,4.28,4.424,#N/A,#N/A,#N/A
7075,streamed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,2.0,3.0
7076,squeaked,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,6.0,5.0,5.0
7077,peaked,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
7078,league,unl,#N/A,#N/A,#N/A,8.45,2.37,3.38,1.0,7.0,8.0
7080,eaves,unl,#N/A,#N/A,#N/A,12.4,4.66,4.96,0.0,0.0,1.0
7082,leant,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
7083,heaped,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,3.0
7086,breathed,unl,3.0,1.098612289,8.80140916,#N/A,#N/A,#N/A,2.0,7.0,13.0
7088,steamed,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,0.0,0.0,1.0
7090,creased,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,0.0
7091,heaved,unl,1.0,0.0,10.0,#N/A,#N/A,#N/A,1.0,1.0,2.0
7097,squeaks,unl,4.0,1.386294361,8.487546753,#N/A,#N/A,#N/A,1.0,1.0,0.0
7098,leaked,unl,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,0.0,0.0,1.0
